date,customer_id,item_id,quantity,selling_price,other_discount,coupon_discount,brand,brand_type,category
2013-04-23,8,71588,2,222.27,0.0,-35.62,686,Established,Pharmaceutical
2013-04-23,154,8839,1,159.93,0.0,-35.62,1686,Established,Grocery
2013-04-23,988,53471,1,108.28,0.0,-19.59,350,Established,Packaged Meat
2013-04-23,252,19427,1,72.66,0.0,-8.9,686,Established,Grocery
2013-04-23,252,23278,1,79.79,0.0,-19.59,152,Established,Grocery
2013-04-23,252,72927,2,142.48,-70.53,-35.62,686,Established,Pharmaceutical
2013-04-23,1404,59009,2,189.85,-49.87,-26.71,967,Established,Grocery
2013-04-23,1067,36624,1,55.21,-56.64,-19.59,120,Established,Grocery
2013-04-27,1456,36684,1,68.39,-34.2,-35.62,3343,Established,Prepared Food
2013-04-27,1025,69862,1,88.69,0.0,-21.37,782,Established,Grocery
2013-04-27,748,24467,1,97.96,-35.26,-26.71,1996,Established,Grocery
2013-04-27,1056,59003,1,122.53,-10.69,-26.71,864,Established,Grocery
2013-04-27,153,24935,1,42.74,-31.7,-10.69,209,Established,Grocery
2013-04-27,153,32245,1,53.43,-17.81,-35.62,1162,Established,Pharmaceutical
2013-04-27,1364,21013,1,1276.62,0.0,-106.86,97,Established,Pharmaceutical
2013-04-27,1496,6202,1,63.76,-24.93,-17.81,1016,Established,Grocery
2013-04-27,1496,6431,1,17.45,-17.81,-17.81,853,Established,Grocery
2013-04-27,1496,9216,1,73.02,-31.7,-19.59,1065,Established,Grocery
2013-04-27,1496,12621,1,33.48,-46.31,-12.47,1707,Established,Grocery
2013-04-27,627,30625,1,81.57,0.0,-17.81,172,Established,Grocery
2013-04-27,627,57675,1,124.31,-35.62,-35.62,1101,Established,Grocery
2013-04-27,1506,24090,1,47.02,-11.4,-12.47,1134,Established,Grocery
2013-04-27,1506,31877,1,43.46,-11.4,-19.59,1134,Established,Grocery
2013-04-27,889,7356,1,40.96,-17.45,-12.47,1487,Established,Natural Products
2013-04-27,481,34137,1,109.71,0.0,-35.62,172,Established,Grocery
2013-04-27,481,61013,1,19.59,-35.26,-16.03,1142,Established,Packaged Meat
2013-04-27,1009,12004,1,88.69,0.0,-17.81,1016,Established,Grocery
2013-04-27,1009,25157,1,88.69,0.0,-17.81,782,Established,Grocery
2013-04-27,1009,31248,1,45.95,0.0,-17.81,461,Established,Grocery
2013-04-27,1009,69154,1,89.05,-17.45,-35.62,673,Established,Grocery
2013-04-28,678,35883,1,123.6,-61.98,-35.62,3342,Established,Prepared Food
2013-04-28,460,37197,1,195.55,0.0,-35.62,3321,Established,Prepared Food
2013-04-28,1183,36684,2,217.28,-109.0,-35.62,3343,Established,Prepared Food
2013-04-28,1183,53767,1,149.25,0.0,-17.81,1793,Established,Grocery
2013-04-28,78,5047,1,56.99,0.0,-12.47,1164,Established,Pharmaceutical
2013-04-28,970,28574,1,118.97,-23.15,-35.62,2134,Established,Pharmaceutical
2013-04-28,970,64429,1,159.93,0.0,-17.81,102,Established,Pharmaceutical
2013-04-28,1415,27165,1,320.22,-35.62,-35.62,673,Established,Pharmaceutical
2013-04-28,1415,27165,1,320.22,-35.62,-35.62,673,Established,Pharmaceutical
2013-04-28,1542,15794,1,71.24,-17.45,-17.81,1183,Established,Grocery
2013-04-28,1542,18194,1,92.26,0.0,-21.37,49,Established,Grocery
2013-04-28,1542,36968,1,152.81,-24.93,-35.62,172,Established,Grocery
2013-04-28,1036,68812,1,89.05,-38.83,-35.62,1065,Established,Grocery
2013-04-28,249,13374,1,142.12,-71.24,-35.62,3313,Established,Prepared Food
2013-04-28,1341,28700,1,71.24,-6.77,-35.62,946,Established,Grocery
2013-04-28,1341,28700,1,71.24,-6.77,-35.62,946,Established,Grocery
2013-04-28,821,16138,1,188.43,0.0,-35.62,468,Established,Grocery
2013-04-28,100,24461,1,152.81,-32.06,-35.62,334,Established,Grocery
2013-04-28,1323,8267,1,81.57,0.0,-17.81,172,Established,Grocery
2013-04-28,1323,9783,1,3.56,-6.77,-17.81,1337,Established,Grocery
2013-04-28,1323,33739,1,35.62,-24.58,-17.81,853,Established,Grocery
2013-04-28,1323,72929,2,213.01,0.0,-106.86,686,Established,Pharmaceutical
2013-04-29,1547,35735,2,106.86,-42.03,-35.62,209,Established,Grocery
2013-04-29,1547,45372,2,195.91,0.0,-35.62,487,Established,Grocery
2013-04-29,1547,45461,2,131.79,0.0,-28.5,967,Established,Grocery
2013-04-29,1547,45551,2,146.04,0.0,-14.25,967,Established,Grocery
2013-04-29,1547,53471,1,89.05,-35.26,-71.24,350,Established,Packaged Meat
2013-04-29,1547,69988,1,284.6,-92.61,-35.62,1180,Established,Grocery
2013-04-29,1338,30449,1,102.94,0.0,-35.62,1162,Established,Pharmaceutical
2013-04-29,1257,14786,1,40.96,-45.95,-12.47,1479,Established,Grocery
2013-04-28,1312,5859,1,7.12,-6.77,-14.25,1337,Established,Grocery
2013-04-28,1312,8300,1,102.59,0.0,-35.62,714,Established,Grocery
2013-04-28,1312,8300,1,102.59,0.0,-35.62,714,Established,Grocery
2013-04-28,1312,9582,1,71.24,-31.7,-35.62,1124,Established,Grocery
2013-04-28,1312,14764,2,78.36,-63.4,-28.5,209,Established,Grocery
2013-04-28,1312,64015,1,106.86,-35.26,-35.62,681,Established,Grocery
2013-04-29,586,7434,1,320.22,-106.86,-89.05,1567,Established,Pharmaceutical
2013-04-29,77,5471,1,498.32,0.0,-35.62,183,Established,Pharmaceutical
2013-04-29,1558,25026,3,70.88,-34.91,-35.62,303,Established,Pharmaceutical
2013-04-29,1558,47720,1,35.62,-17.45,-35.62,303,Established,Pharmaceutical
2013-04-29,1558,56747,1,42.74,-8.55,-10.69,278,Established,Grocery
2013-04-29,1246,71402,1,115.76,-106.5,-26.71,1587,Established,Grocery
2013-04-29,439,20272,1,73.73,-37.04,-35.62,3318,Established,Prepared Food
2013-04-29,404,9796,1,320.22,-35.62,-53.43,673,Established,Pharmaceutical
2013-04-29,404,19183,1,320.22,-35.62,-71.24,673,Established,Pharmaceutical
2013-04-29,856,20272,1,144.97,-72.66,-35.62,3318,Established,Prepared Food
2013-04-29,706,61548,1,73.02,-17.45,-19.59,1183,Established,Grocery
2013-04-30,626,9130,1,89.05,-8.9,-35.62,1101,Established,Grocery
2013-04-30,921,17635,1,102.94,0.0,-35.62,115,Established,Grocery
2013-04-30,1547,31356,1,71.24,-35.26,-35.62,1381,Established,Grocery
2013-04-30,1064,65429,2,229.75,0.0,-26.71,172,Established,Grocery
2013-04-30,1082,28913,2,178.1,-56.28,-35.62,1717,Established,Grocery
2013-04-30,1082,72126,1,42.74,-21.02,-10.69,278,Established,Grocery
2013-04-30,450,21300,1,106.5,0.0,-35.62,989,Established,Packaged Meat
2013-04-30,761,31894,1,277.48,0.0,-277.48,686,Established,Grocery
2013-04-30,604,58667,1,195.55,0.0,-71.24,1319,Established,Pharmaceutical
2013-04-30,1424,45124,1,159.93,0.0,-35.62,673,Established,Pharmaceutical
2013-04-30,592,72153,1,95.82,-10.69,-35.62,611,Established,Grocery
2013-04-30,1052,24118,2,284.96,-106.15,-35.62,1672,Established,Pharmaceutical
2013-04-30,1052,49323,1,113.63,-28.5,-17.81,644,Established,Grocery
2013-05-01,60,58254,1,45.24,-18.52,-14.25,2088,Established,Pharmaceutical
2013-05-01,60,58254,1,45.24,-18.52,-14.25,2088,Established,Pharmaceutical
2013-04-30,1537,16346,1,142.12,0.0,-35.62,1025,Established,Grocery
2013-04-30,1073,7521,1,115.76,-106.5,-26.71,1587,Established,Grocery
2013-04-30,1073,45207,1,62.33,-31.35,-26.71,644,Established,Pharmaceutical
2013-04-30,1159,7482,1,35.62,-17.45,-35.62,681,Established,Grocery
2013-04-30,1159,26276,1,78.01,-17.81,-17.81,172,Established,Grocery
2013-04-30,1159,62843,1,17.81,0.0,-17.81,101,Established,Pharmaceutical
2013-04-30,1159,69241,1,58.77,-35.26,-12.47,1447,Established,Grocery
2013-04-30,1159,73708,1,54.85,-10.69,-8.9,1180,Established,Grocery
2013-04-30,389,16820,1,26.71,0.0,-35.62,158,Established,Pharmaceutical
2013-04-30,452,53521,1,163.5,0.0,-47.37,89,Established,Grocery
2013-04-30,96,35048,1,90.47,0.0,-19.59,1183,Established,Grocery
2013-04-30,30,32308,2,355.49,-71.24,-35.62,702,Established,Packaged Meat
2013-04-30,1476,31300,1,102.94,0.0,-17.81,1672,Established,Pharmaceutical
2013-04-30,333,15535,1,248.98,-46.31,-35.62,673,Established,Pharmaceutical
2013-04-30,1249,35418,1,97.6,-35.62,-26.71,1897,Established,Grocery
2013-04-30,661,73384,1,106.5,0.0,-71.24,89,Established,Grocery
2013-05-01,842,5086,1,31.35,-14.6,-31.35,56,Local,Grocery
2013-05-01,842,47938,1,45.95,0.0,-45.95,56,Local,Grocery
2013-05-01,1579,59214,2,231.53,-177.39,-53.43,1587,Established,Grocery
2013-05-01,235,69135,1,58.77,-35.26,-12.47,1447,Established,Grocery
2013-05-01,706,57742,2,142.48,0.0,-35.62,487,Established,Grocery
2013-05-01,1091,69230,1,89.05,-10.33,-35.62,673,Established,Grocery
2013-05-01,989,70019,1,76.23,-28.5,-26.71,132,Established,Grocery
2013-05-01,909,5790,1,71.24,-6.77,-35.62,681,Established,Grocery
2013-05-01,909,9641,1,63.76,-3.56,-44.52,1134,Established,Grocery
2013-05-01,909,24587,1,71.24,-10.33,-17.81,1337,Established,Grocery
2013-05-01,909,28375,1,54.85,-21.37,-8.9,1134,Established,Grocery
2013-05-01,909,28375,1,54.85,-21.37,-8.9,1134,Established,Grocery
2013-05-01,909,31058,1,55.21,-17.45,-19.59,152,Established,Grocery
2013-05-01,909,58991,2,240.43,-177.39,-26.71,1587,Established,Grocery
2013-05-01,909,69125,1,117.19,0.0,-35.62,133,Established,Grocery
2013-05-01,1315,19083,1,104.72,-28.5,-26.71,172,Established,Grocery
2013-05-01,1315,56823,1,250.76,-81.93,-8.9,686,Established,Grocery
2013-05-01,703,10525,1,161.71,-35.62,-19.59,1882,Established,Packaged Meat
2013-05-01,1370,36684,2,326.64,0.0,-35.62,3343,Established,Prepared Food
2013-05-01,319,28150,1,124.31,0.0,-44.52,686,Established,Grocery
2013-05-01,319,52568,1,62.33,-31.35,-26.71,644,Established,Pharmaceutical
2013-05-01,319,57603,1,71.24,-24.58,-17.81,706,Established,Grocery
2013-05-01,398,15794,1,73.02,-17.45,-19.59,1183,Established,Grocery
2013-05-01,970,71220,1,425.66,0.0,-71.24,981,Established,Skin & Hair Care
2013-05-01,959,35964,1,1032.62,0.0,-53.43,686,Established,Pharmaceutical
2013-05-01,959,69988,1,284.6,-92.61,-35.62,1180,Established,Grocery
2013-05-01,1230,4951,1,127.88,0.0,-127.88,278,Established,Grocery
2013-05-01,1073,71682,1,124.31,0.0,-17.81,1061,Established,Grocery
2013-05-01,907,27230,1,320.22,-35.62,-71.24,673,Established,Pharmaceutical
2013-05-01,1301,32830,1,622.99,-53.43,-53.43,673,Established,Pharmaceutical
2013-05-01,650,29102,1,89.05,-35.26,-17.81,1105,Established,Grocery
2013-05-01,650,36817,1,89.05,-35.26,-17.81,1105,Established,Grocery
2013-05-01,1506,11811,1,23.15,-6.77,-12.47,1235,Established,Grocery
2013-05-01,1506,51982,1,19.59,0.0,-35.62,702,Established,Grocery
2013-05-01,1506,52009,5,97.96,0.0,-35.62,702,Established,Grocery
2013-05-01,1347,16767,2,200.54,0.0,-12.47,1487,Established,Natural Products
2013-05-01,1347,32772,2,74.45,-106.5,-39.18,2004,Established,Natural Products
2013-05-01,309,34459,1,73.02,-28.14,-19.59,1183,Established,Grocery
2013-05-01,823,36705,1,80.14,-10.33,-8.9,686,Established,Grocery
2013-05-01,1070,19427,1,72.66,0.0,-8.9,686,Established,Grocery
2013-05-01,1070,25891,1,37.04,0.0,-19.59,743,Established,Grocery
2013-05-01,1070,27564,2,53.07,0.0,-19.59,743,Established,Grocery
2013-05-01,1070,70740,1,172.4,0.0,-19.59,771,Established,"Dairy, Juices & Snacks"
2013-05-01,1441,29098,1,284.6,-17.81,-35.62,1433,Established,Grocery
2013-05-01,200,5724,1,70.88,0.0,-35.62,101,Established,Pharmaceutical
2013-05-01,200,7015,1,320.22,0.0,-71.24,1470,Established,Pharmaceutical
2013-05-01,200,15229,1,60.55,-22.08,-24.93,946,Established,Grocery
2013-05-01,200,69966,1,76.23,-28.5,-26.71,132,Established,Grocery
2013-05-02,1387,9502,1,69.1,-7.12,-8.9,993,Established,Grocery
2013-05-02,1387,32043,1,31.7,0.0,-35.62,172,Established,Grocery
2013-05-02,1387,47850,1,127.88,0.0,-35.62,400,Established,"Dairy, Juices & Snacks"
2013-05-02,1387,47850,1,127.88,0.0,-35.62,400,Established,"Dairy, Juices & Snacks"
2013-05-02,1467,19083,2,227.26,-56.99,-35.62,172,Established,Grocery
2013-05-02,1467,33185,1,213.36,0.0,-35.62,328,Established,Skin & Hair Care
2013-05-02,1467,57937,1,67.32,-26.71,-23.15,132,Established,Grocery
2013-05-02,1467,61013,6,181.66,-211.58,-32.06,1142,Established,Packaged Meat
2013-05-02,497,6444,1,117.19,0.0,-17.81,57,Established,Grocery
2013-05-02,497,65894,1,135.0,0.0,-35.62,1009,Established,Grocery
2013-05-02,1208,14914,1,118.61,-23.51,-35.62,2134,Established,Pharmaceutical
2013-05-02,1208,21257,1,302.41,0.0,-35.62,231,Established,Grocery
2013-05-02,1208,67511,1,355.84,0.0,-71.24,1041,Established,Pharmaceutical
2013-05-02,1208,67526,1,473.39,0.0,-71.24,1041,Established,Pharmaceutical
2013-05-02,770,18290,1,88.69,-35.62,-17.81,366,Established,Grocery
2013-05-02,577,36684,1,75.16,-37.76,-35.62,3343,Established,Prepared Food
2013-05-02,45,21598,3,55.92,-32.06,-17.81,746,Established,Grocery
2013-05-02,45,22155,1,63.76,0.0,-35.62,101,Established,Pharmaceutical
2013-05-02,552,69220,1,106.5,0.0,-35.62,1229,Established,Grocery
2013-05-02,333,19183,1,320.22,-35.62,-35.62,673,Established,Pharmaceutical
2013-05-02,585,23737,6,799.31,0.0,-106.86,97,Established,Pharmaceutical
2013-05-02,1308,57838,1,53.43,-35.26,-35.62,853,Established,Grocery
2013-05-02,459,30593,1,188.43,-60.55,-35.62,904,Established,Grocery
2013-05-02,1558,63481,1,89.05,-8.9,-35.62,1101,Established,Grocery
2013-05-02,159,37197,1,66.61,0.0,-35.62,3321,Established,Prepared Food
2013-05-02,1324,34404,8,406.07,-82.64,-21.37,209,Established,Grocery
2013-05-02,1472,20272,1,133.57,-66.97,-35.62,3318,Established,Prepared Food
2013-05-02,1270,8299,2,266.44,0.0,-124.67,97,Established,Pharmaceutical
2013-05-02,1270,36684,2,295.65,-148.18,-35.62,3343,Established,Prepared Food
2013-05-02,1270,36870,2,266.44,0.0,-124.67,97,Established,Pharmaceutical
2013-05-02,401,13255,1,71.24,-10.33,-35.62,681,Established,Grocery
2013-05-02,401,16101,4,98.31,0.0,-71.24,946,Established,Grocery
2013-05-02,401,18168,2,14.25,-13.54,-28.5,1337,Established,Grocery
2013-05-02,436,14092,1,136.78,0.0,-16.03,1308,Established,Grocery
2013-05-02,436,16644,1,106.5,-35.62,-17.81,1101,Established,Grocery
2013-05-02,436,23987,1,177.74,0.0,-35.62,235,Established,Grocery
2013-05-02,284,73695,2,141.77,-21.37,-71.24,673,Established,Grocery
2013-05-02,878,24764,1,89.05,-31.7,-35.62,127,Established,Grocery
2013-05-03,1064,72196,1,1032.62,0.0,-71.24,686,Established,Pharmaceutical
2013-05-03,1064,72196,1,1032.62,0.0,-71.24,686,Established,Pharmaceutical
2013-05-03,1173,18932,1,101.52,0.0,-35.62,3320,Established,Prepared Food
2013-05-03,367,11609,1,231.17,0.0,-35.62,350,Established,Packaged Meat
2013-05-03,367,17803,1,220.49,-135.36,-35.62,1101,Established,Pharmaceutical
2013-05-03,367,20376,1,53.07,0.0,-17.81,461,Established,Grocery
2013-05-03,367,35226,1,213.36,0.0,-71.24,1274,Established,Pharmaceutical
2013-05-03,367,45337,1,694.23,-17.81,-35.62,1274,Established,Pharmaceutical
2013-05-03,1115,31962,1,89.05,-35.26,-35.62,524,Established,Grocery
2013-05-03,1182,14764,1,53.43,-17.45,-35.62,209,Established,Grocery
2013-05-03,1182,14764,1,53.43,-17.45,-35.62,209,Established,Grocery
2013-05-03,1182,28398,1,118.97,-1.78,-53.43,2134,Established,Pharmaceutical
2013-05-03,802,32113,1,932.89,0.0,-142.48,482,Established,Pharmaceutical
2013-05-03,332,14254,1,70.53,0.0,-35.62,3310,Established,Prepared Food
2013-05-03,748,28911,2,23.51,-12.11,-53.43,1101,Established,Grocery
2013-05-03,748,45698,1,890.14,0.0,-71.24,783,Established,Pharmaceutical
2013-05-03,912,64228,1,177.74,0.0,-35.62,468,Established,Grocery
2013-05-03,1424,70976,1,298.85,-92.61,-71.24,231,Established,Grocery
2013-05-03,1424,5190,1,320.22,-160.29,-89.05,1567,Established,Pharmaceutical
2013-05-03,22,5465,2,142.48,-113.27,-35.62,120,Established,Grocery
2013-05-03,22,9814,1,213.36,-142.48,-71.24,350,Established,Packaged Meat
2013-05-03,22,19501,2,133.57,-77.65,-26.71,172,Established,Grocery
2013-05-03,22,20472,1,79.79,0.0,-19.59,840,Established,Grocery
2013-05-03,22,24928,1,282.11,-96.89,-26.71,132,Established,Grocery
2013-05-03,22,25913,1,73.02,-24.58,-19.59,1937,Established,Natural Products
2013-05-03,22,34558,1,78.01,-7.12,-35.62,132,Established,Grocery
2013-05-03,22,36684,1,129.3,-64.83,-35.62,3343,Established,Prepared Food
2013-05-03,22,57531,1,47.37,-23.51,-35.62,603,Established,Grocery
2013-05-03,22,60317,1,231.17,-35.62,-17.81,673,Established,Grocery
2013-05-03,22,65927,1,53.07,0.0,-10.69,141,Established,Grocery
2013-05-03,22,70895,1,117.19,0.0,-35.62,1294,Established,Grocery
2013-05-03,1485,68812,1,89.05,-38.83,-35.62,1065,Established,Grocery
2013-05-03,250,16481,1,113.63,0.0,-35.62,209,Established,Grocery
2013-05-03,250,33517,1,113.63,0.0,-35.62,209,Established,Grocery
2013-05-03,132,6240,2,129.66,-142.12,-12.47,984,Established,Packaged Meat
2013-05-03,132,21306,2,95.46,-14.25,-17.81,746,Established,Grocery
2013-05-03,132,32405,1,177.74,-35.62,-35.62,241,Established,Seafood
2013-05-03,1558,25026,3,71.24,-34.55,-106.86,303,Established,Pharmaceutical
2013-05-03,970,9866,1,53.43,-60.2,-17.81,524,Established,Grocery
2013-05-03,36,12039,4,142.48,-84.06,-56.64,1088,Established,Grocery
2013-05-03,36,20272,1,69.82,-34.91,-35.62,3318,Established,Prepared Food
2013-05-03,283,72426,1,231.17,0.0,-35.62,686,Established,Pharmaceutical
2013-05-03,162,34561,2,248.63,0.0,-35.62,487,Established,Grocery
2013-05-03,598,13809,2,129.66,-142.12,-23.15,1831,Established,Packaged Meat
2013-05-03,598,16475,4,540.0,-242.22,-71.24,1075,Established,Grocery
2013-05-03,710,48216,1,53.43,-60.2,-17.81,524,Established,Grocery
2013-05-03,35,19644,1,320.22,-35.62,-71.24,673,Established,Pharmaceutical
2013-05-03,35,51242,1,177.74,-35.62,-35.62,544,Established,Grocery
2013-05-03,1142,13129,1,65.54,-24.93,-16.03,1016,Established,Grocery
2013-05-03,1142,19464,1,99.38,0.0,-17.81,1183,Established,Grocery
2013-05-03,803,11889,2,58.77,0.0,-12.47,1235,Established,Grocery
2013-05-03,1249,6444,1,117.19,0.0,-17.81,57,Established,Grocery
2013-05-03,1044,2290,1,854.52,0.0,-71.24,97,Established,Pharmaceutical
2013-05-04,1529,16340,1,53.43,-24.58,-56.64,1140,Established,Grocery
2013-05-04,704,35883,1,71.24,-35.62,-35.62,3342,Established,Prepared Food
2013-05-04,982,27129,1,90.47,-17.81,-19.59,1025,Established,Pharmaceutical
2013-05-04,1418,35072,2,217.28,-34.91,-39.18,350,Established,Grocery
2013-05-04,600,36684,1,149.25,-74.8,-35.62,3343,Established,Prepared Food
2013-05-04,1226,9866,1,53.43,-60.2,-17.81,524,Established,Grocery
2013-05-04,1226,72814,1,55.21,-60.2,-19.59,524,Established,Grocery
2013-05-04,88,5190,1,320.22,-160.29,-89.05,1567,Established,Pharmaceutical
2013-05-04,1284,36684,1,78.01,-39.18,-35.62,3343,Established,Prepared Food
2013-05-04,1184,7434,1,320.22,-106.86,-89.05,1567,Established,Pharmaceutical
2013-05-04,1370,36684,1,65.54,-32.77,-35.62,3343,Established,Prepared Food
2013-05-04,407,30895,1,28.14,-7.12,-28.14,1891,Established,Pharmaceutical
2013-05-04,270,24648,2,180.95,0.0,-17.81,172,Established,Grocery
2013-05-04,720,53767,1,149.25,0.0,-17.81,1793,Established,Grocery
2013-05-04,89,6459,1,118.97,0.0,-26.71,853,Established,Grocery
2013-05-04,89,11744,1,94.04,-17.81,-12.47,1818,Established,Grocery
2013-05-04,89,22222,2,106.86,-49.16,-35.62,127,Established,Grocery
2013-05-04,89,25687,2,142.48,-70.53,-35.62,57,Established,Pharmaceutical
2013-05-04,113,64254,1,58.42,-3.56,-26.71,1235,Established,Grocery
2013-05-04,113,69154,1,89.05,-17.45,-35.62,673,Established,Grocery
2013-05-04,7,33092,1,355.84,-89.05,-35.62,206,Established,Grocery
2013-05-04,1335,48208,1,195.55,0.0,-35.62,328,Established,Skin & Hair Care
2013-05-01,621,41940,1,89.05,-13.89,-35.62,914,Established,Grocery
2013-05-01,621,42119,1,17.81,-26.0,-17.81,853,Established,Grocery
2013-05-01,621,54785,1,120.75,0.0,-19.59,1065,Established,Grocery
2013-05-01,621,69287,1,88.69,-21.37,-35.62,673,Established,Grocery
2013-05-01,621,69288,1,88.69,-10.69,-35.62,673,Established,Grocery
2013-05-05,813,24781,1,71.24,-42.39,-17.81,997,Established,Grocery
2013-05-05,981,30017,3,149.6,-30.99,-10.69,209,Established,Grocery
2013-05-05,1165,56824,1,178.1,-88.69,-106.86,1041,Established,Pharmaceutical
2013-05-05,1165,61261,1,88.69,0.0,-35.62,1025,Established,Pharmaceutical
2013-05-05,1165,71388,1,115.76,-106.5,-26.71,1587,Established,Grocery
2013-05-05,1165,71402,1,115.76,-106.5,-26.71,1587,Established,Grocery
2013-05-05,239,20272,1,34.2,-17.1,-35.62,3318,Established,Prepared Food
2013-05-05,1349,19481,1,106.86,-70.88,-106.86,56,Local,Bakery
2013-05-05,748,18194,1,92.26,0.0,-21.37,49,Established,Grocery
2013-05-05,748,22917,1,193.77,-67.68,-26.71,132,Established,Grocery
2013-05-05,748,57944,1,193.77,-67.68,-26.71,132,Established,Grocery
2013-05-05,748,66097,1,70.88,0.0,-35.62,686,Established,Grocery
2013-05-05,1467,12637,1,193.77,-67.68,-26.71,132,Established,Grocery
2013-05-05,1467,27099,1,35.62,-35.26,-35.62,230,Established,Pharmaceutical
2013-05-05,1467,49192,1,60.2,0.0,-17.81,673,Established,Grocery
2013-05-05,920,37197,1,103.65,0.0,-35.62,3321,Established,Prepared Food
2013-05-05,1549,15599,1,41.68,-29.21,-17.81,115,Established,Grocery
2013-05-05,1549,17435,1,72.66,0.0,-8.9,686,Established,Pharmaceutical
2013-05-05,1549,36285,1,76.23,0.0,-8.9,686,Established,Pharmaceutical
2013-05-05,1549,57975,1,53.43,-35.26,-35.62,853,Established,Grocery
2013-05-05,80,6413,1,101.16,0.0,-12.47,1128,Established,Pharmaceutical
2013-05-05,977,6839,1,127.88,0.0,-14.25,686,Established,Grocery
2013-05-05,977,13451,1,63.76,-21.37,-35.62,132,Established,Grocery
2013-05-05,977,18930,1,124.31,0.0,-17.81,57,Established,Grocery
2013-05-05,598,56729,1,250.76,-81.93,-8.9,686,Established,Grocery
2013-05-05,1506,69849,1,73.02,-45.95,-19.59,1134,Established,Grocery
2013-05-05,1356,20272,1,152.1,-76.23,-35.62,3318,Established,Prepared Food
2013-05-05,1341,16548,1,177.74,0.0,-35.62,989,Established,Packaged Meat
2013-05-05,1341,16548,1,177.74,0.0,-35.62,989,Established,Packaged Meat
2013-05-06,561,52709,1,35.62,-31.7,-35.62,1183,Established,Grocery
2013-05-06,300,12332,1,71.24,-28.14,-17.81,1183,Established,Grocery
2013-05-06,329,36684,1,149.25,-74.8,-35.62,3343,Established,Prepared Food
2013-05-06,235,14764,1,42.74,-17.45,-10.69,209,Established,Grocery
2013-05-06,235,51659,1,39.18,-31.7,-14.25,209,Established,Grocery
2013-05-06,235,55084,1,63.76,-80.14,-19.59,1367,Established,Grocery
2013-05-06,1239,20272,1,37.04,-18.52,-35.62,3318,Established,Prepared Food
2013-05-06,1239,58487,3,80.14,0.0,-80.14,206,Established,Grocery
2013-05-06,357,33349,2,145.33,0.0,-17.81,172,Established,Grocery
2013-05-06,928,56915,1,142.12,0.0,-35.62,1229,Established,Grocery
2013-05-06,928,66031,1,151.38,0.0,-53.43,1009,Established,Grocery
2013-05-06,444,9148,1,248.98,0.0,-35.62,206,Established,Grocery
2013-05-06,214,25035,1,65.9,0.0,-14.25,967,Established,Grocery
2013-05-05,843,20272,1,156.37,-78.36,-35.62,3318,Established,Prepared Food
2013-05-06,808,21583,1,53.07,0.0,-10.69,141,Established,Grocery
2013-05-06,808,61135,1,53.07,-7.12,-10.69,141,Established,Grocery
2013-05-06,1187,58854,1,78.01,0.0,-10.69,686,Established,Grocery
2013-05-06,200,69171,1,101.16,-24.93,-8.9,914,Established,Grocery
2013-05-06,200,73695,1,70.88,-10.69,-35.62,673,Established,Grocery
2013-05-06,782,6915,2,123.96,0.0,-17.81,278,Established,Grocery
2013-05-06,782,6915,2,123.96,0.0,-17.81,278,Established,Grocery
2013-05-06,782,16548,1,177.74,0.0,-35.62,989,Established,Packaged Meat
2013-05-06,782,16548,1,177.74,0.0,-35.62,989,Established,Packaged Meat
2013-05-06,782,23188,1,44.52,-10.33,-8.9,1953,Established,Grocery
2013-05-06,782,23188,1,44.52,-10.33,-8.9,1953,Established,Grocery
2013-05-07,1091,69154,1,89.05,-17.45,-35.62,673,Established,Grocery
2013-05-07,955,63139,1,117.19,-117.55,-35.62,328,Established,Skin & Hair Care
2013-05-07,866,31972,2,178.1,-27.78,-89.05,524,Established,Grocery
2013-05-07,226,9193,2,252.19,0.0,-39.18,278,Established,Grocery
2013-05-07,567,37197,1,213.01,0.0,-35.62,3321,Established,Prepared Food
2013-05-07,1563,37197,1,107.57,0.0,-35.62,3321,Established,Prepared Food
2013-05-07,1152,5190,1,320.22,-160.29,-89.05,1567,Established,Pharmaceutical
2013-05-07,1152,68798,1,89.05,-38.83,-35.62,1065,Established,Grocery
2013-05-07,766,16548,2,355.49,0.0,-35.62,989,Established,Packaged Meat
2013-05-07,1548,31462,1,29.92,-39.18,-26.71,1996,Established,Grocery
2013-05-07,1250,25169,2,120.4,0.0,-14.25,1089,Established,Grocery
2013-05-07,13,70834,1,106.86,-60.2,-35.62,1088,Established,Grocery
2013-05-07,1502,71402,1,115.76,-106.5,-26.71,1587,Established,Grocery
2013-05-07,1159,30321,1,115.41,-35.62,-19.59,533,Established,Grocery
2013-05-07,1159,73161,1,71.24,0.0,-35.62,487,Established,Grocery
2013-05-07,128,9221,1,622.99,-53.43,-53.43,673,Established,Pharmaceutical
2013-05-07,419,24299,1,37.4,-31.7,-19.59,1183,Established,Grocery
2013-05-07,96,20272,1,135.0,-67.68,-35.62,3318,Established,Prepared Food
2013-05-08,1219,14731,1,47.37,0.0,-14.25,777,Established,Grocery
2013-05-08,1219,15845,1,89.05,-42.39,-35.62,1958,Established,Grocery
2013-05-08,808,51659,1,39.18,-31.7,-14.25,209,Established,Grocery
2013-05-08,45,36861,1,35.62,-3.21,-35.62,369,Established,Grocery
2013-05-08,45,59102,1,122.53,-10.69,-26.71,864,Established,Grocery
